Pincode,Place,Latitude,Longitude,District,State
721428,Paya-medinipur,22.3912,84.4055,MEDINIPUR EAST,WEST BENGAL
721427,Jamua Sankarpur,22.3912,84.4055,MEDINIPUR EAST,WEST BENGAL
721426,Saorapin,22.0916,87.5531,MEDINIPUR WEST,WEST BENGAL
721425,Bayenda,22.0093,87.7037,MEDINIPUR EAST,WEST BENGAL
721424,Chhoto-chatla,24.6307,82.3332,MEDINIPUR WEST,WEST BENGAL
721423,Shyampur,27.1713,79.3907,MEDINIPUR EAST,WEST BENGAL
721422,Naskarpur,22.3159,88.0212,MEDINIPUR EAST,WEST BENGAL
721420,Jerthan,22.3912,84.4055,MEDINIPUR WEST,WEST BENGAL
721401,Contai Super Market,23.6978,84.7213,MEDINIPUR EAST,WEST BENGAL
721306,Hijli,22.7513,85.8987,MEDINIPUR WEST,WEST BENGAL
721305,Matkatpur,25.4032,83.9055,MEDINIPUR WEST,WEST BENGAL
721304,Hariatara,22.7513,85.8987,MEDINIPUR WEST,WEST BENGAL
721303,Kalaikunda A F,22.7513,85.8987,MEDINIPUR WEST,WEST BENGAL
721302,Kharagpur Technology,22.7513,85.8987,MEDINIPUR WEST,WEST BENGAL
721301,Pratappur,21.7957,86.7254,MEDINIPUR WEST,WEST BENGAL
721260,Chandur,19.7344,79.1709,MEDINIPUR WEST,WEST BENGAL
721253,Kadra,23.531,83.3858,MEDINIPUR WEST,WEST BENGAL
721242,Ramjibanpur,22.8282,87.6089,MEDINIPUR WEST,WEST BENGAL
721232,Harinagar,24.8249,79.1847,MEDINIPUR WEST,WEST BENGAL
721222,Irpala,25.807,79.9433,MEDINIPUR WEST,WEST BENGAL
721212,Benai,23.0654,85.9398,MEDINIPUR WEST,WEST BENGAL
721211,Samat,21.6593,73.8623,MEDINIPUR WEST,WEST BENGAL
721201,Andharnayan,22.7539,86.2544,MEDINIPUR WEST,WEST BENGAL
721172,Demarihat,23.205,85.2379,MEDINIPUR EAST,WEST BENGAL
721171,Ktpp T.S,23.205,85.2379,MEDINIPUR EAST,WEST BENGAL
721166,Badalpur,34.3991,74.232,MEDINIPUR WEST,WEST BENGAL
721161,Mohar,25.2833,76.9,MEDINIPUR WEST,WEST BENGAL
721160,Duan,20.2004,85.8301,MEDINIPUR WEST,WEST BENGAL
